id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,0,regression,-2.10826,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:20:37,253.4,241.9,4.5,24.0,563653260,,1.50101,17.0,0.569082,2.10826,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,1,regression,-2.04561,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:20:42,276.2,264.9,4.2,24.0,563653261,,1.38985,17.0,0.602892,2.04561,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,2,regression,-2.01334,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:23:06,260.7,249.5,4.3,24.0,563653262,,1.46949,19.0,0.614366,2.01334,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,3,regression,-2.04136,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:21:36,276.6,265.1,4.6,24.0,563653263,,1.44,18.0,0.609227,2.04136,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,4,regression,-2.33792,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:20:32,264.0,252.8,4.5,24.0,563653264,,1.57017,19.0,0.554238,2.33792,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,5,regression,-2.07091,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:19:06,249.9,239.5,4.0,24.0,563653265,,1.45735,17.0,0.605911,2.07091,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,6,regression,-1.92234,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:23:19,273.8,261.6,4.8,24.0,563653266,,1.35932,19.0,0.605653,1.92234,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,7,regression,-1.88217,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:19:15,252.9,242.4,3.9,24.0,563653267,,1.33192,17.0,0.611316,1.88217,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,8,regression,-2.11258,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:20:04,254.8,243.5,4.6,24.0,563653268,,1.45266,20.0,0.573339,2.11258,,,,
openml.org/t/359944,abalone,AutoGluon_norepeat,4h8c,9,regression,-2.09161,neg_rmse,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:21:32,263.4,251.4,4.8,24.0,563653269,,1.4949,18.0,0.546892,2.09161,,,,
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,0,binary,0.936302,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:19:14,249.3,235.8,5.5,28.0,563653260,,,24.0,,,0.886747,0.936302,0.827125,0.271051
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,1,binary,0.935586,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:19:04,234.8,221.9,5.0,28.0,563653261,,,23.0,,,0.872289,0.935586,0.801251,0.272306
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,2,binary,0.903255,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:18:51,227.5,219.4,0.8,28.0,563653262,,,7.0,,,0.872289,0.903255,0.807755,0.329244
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,3,binary,0.920712,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:21:34,243.9,229.8,5.7,28.0,563653263,,,22.0,,,0.862651,0.920712,0.772078,0.302944
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,4,binary,0.945108,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:18:45,230.5,218.9,4.4,28.0,563653264,,,20.0,,,0.884337,0.945108,0.835278,0.255784
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,5,binary,0.915266,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:20:38,250.2,236.6,5.3,28.0,563653265,,,20.0,,,0.86988,0.915266,0.8029,0.301223
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,6,binary,0.884024,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:20:04,241.0,227.5,5.6,28.0,563653266,,,25.0,,,0.838554,0.884024,0.749549,0.352194
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,7,binary,0.913933,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:21:06,238.7,225.3,5.4,28.0,563653267,,,23.0,,,0.838164,0.913933,0.76891,0.308848
openml.org/t/190411,ada,AutoGluon_norepeat,4h8c,8,binary,0.926107,auc,aws,0.3.1b20210827,"{'presets': 'best_quality', 'num_bag_sets': 1, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-27T07:19:56,235.9,223.3,5.0,28.0,563653268,,,23.0,,,0.862319,0.926107,0.794727,0.287938
