id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359944,abalone,AutoGluon,4h8c,0,regression,-2.09903,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:09,16.9,14.4,0.1,12.0,685327693,,1.52035,5.0,0.572848,2.09903,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,1,regression,-2.09808,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:18,17.8,15.1,0.1,12.0,685327694,,1.45306,5.0,0.582263,2.09808,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,2,regression,-2.03781,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:48:27,17.2,14.4,0.3,12.0,685327695,,1.47118,5.0,0.604937,2.03781,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,3,regression,-2.06933,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:29,17.1,14.4,0.2,12.0,685327696,,1.46711,6.0,0.598445,2.06933,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,4,regression,-2.33001,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:45,18.9,16.3,0.1,12.0,685327697,,1.58524,4.0,0.557252,2.33001,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,5,regression,-2.05055,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:37,16.1,13.3,0.2,12.0,685327698,,1.44007,5.0,0.613624,2.05055,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,6,regression,-1.91172,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:44,17.8,15.2,0.1,12.0,685327699,,1.35038,3.0,0.609998,1.91172,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,7,regression,-1.85791,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:55,19.6,17.0,0.1,12.0,685327700,,1.33131,5.0,0.621273,1.85791,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,8,regression,-2.13412,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:04,17.8,15.4,0.0,12.0,685327701,,1.48814,3.0,0.564595,2.13412,,,,
openml.org/t/359944,abalone,AutoGluon,4h8c,9,regression,-2.07102,neg_rmse,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:46:59,18.3,15.7,0.1,12.0,685327702,,1.4923,4.0,0.555772,2.07102,,,,
openml.org/t/190411,ada,AutoGluon,4h8c,0,binary,0.931634,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:07,19.7,16.4,0.3,14.0,685327693,,,8.0,,,0.877108,0.931634,0.794701,0.287593
openml.org/t/190411,ada,AutoGluon,4h8c,1,binary,0.934684,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:03,19.3,15.9,0.5,14.0,685327694,,,8.0,,,0.872289,0.934684,0.791496,0.283352
openml.org/t/190411,ada,AutoGluon,4h8c,2,binary,0.895787,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:17,19.8,16.2,0.4,14.0,685327695,,,8.0,,,0.862651,0.895787,0.765574,0.342948
openml.org/t/190411,ada,AutoGluon,4h8c,3,binary,0.920805,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:13,18.8,15.6,0.3,14.0,685327696,,,5.0,,,0.860241,0.920805,0.763972,0.307696
openml.org/t/190411,ada,AutoGluon,4h8c,4,binary,0.943646,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:18,19.5,16.4,0.2,14.0,685327697,,,5.0,,,0.901205,0.943646,0.856252,0.263914
openml.org/t/190411,ada,AutoGluon,4h8c,5,binary,0.918471,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:33,19.8,16.4,0.2,14.0,685327698,,,8.0,,,0.857831,0.918471,0.772125,0.301231
openml.org/t/190411,ada,AutoGluon,4h8c,6,binary,0.884833,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:31,19.6,16.3,0.2,14.0,685327699,,,5.0,,,0.840964,0.884833,0.760907,0.357123
openml.org/t/190411,ada,AutoGluon,4h8c,7,binary,0.909281,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:31,18.9,15.9,0.1,14.0,685327700,,,5.0,,,0.833333,0.909281,0.762448,0.318279
openml.org/t/190411,ada,AutoGluon,4h8c,8,binary,0.92105,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:47:51,20.8,17.1,0.6,14.0,685327701,,,11.0,,,0.855072,0.92105,0.776918,0.303306
openml.org/t/190411,ada,AutoGluon,4h8c,9,binary,0.918929,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:48:08,21.4,18.0,0.2,14.0,685327702,,,6.0,,,0.847826,0.918929,0.760464,0.304105
openml.org/t/359983,adult,AutoGluon,4h8c,0,binary,0.93158,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:50:39,178.5,172.2,0.3,14.0,685327693,,,6.0,,,0.878608,0.93158,0.802065,0.272567
openml.org/t/359983,adult,AutoGluon,4h8c,1,binary,0.927379,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:51:32,219.6,212.7,0.4,14.0,685327694,,,6.0,,,0.874514,0.927379,0.800547,0.275536
openml.org/t/359983,adult,AutoGluon,4h8c,2,binary,0.931728,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:50:33,161.1,154.2,0.2,14.0,685327695,,,6.0,,,0.874079,0.931728,0.797783,0.271601
openml.org/t/359983,adult,AutoGluon,4h8c,3,binary,0.927426,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:50:58,188.0,181.6,0.2,14.0,685327696,,,6.0,,,0.870598,0.927426,0.79579,0.278603
openml.org/t/359983,adult,AutoGluon,4h8c,4,binary,0.927832,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:51:29,210.2,203.2,0.2,14.0,685327697,,,5.0,,,0.875102,0.927832,0.796989,0.278347
openml.org/t/359983,adult,AutoGluon,4h8c,5,binary,0.925192,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:51:34,204.3,197.4,0.2,14.0,685327698,,,5.0,,,0.872031,0.925192,0.797458,0.279849
openml.org/t/359983,adult,AutoGluon,4h8c,6,binary,0.93154,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:51:11,188.6,182.2,0.2,14.0,685327699,,,5.0,,,0.872441,0.93154,0.793624,0.271751
openml.org/t/359983,adult,AutoGluon,4h8c,7,binary,0.93342,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:51:04,167.2,160.9,0.1,14.0,685327700,,,4.0,,,0.877355,0.93342,0.800958,0.269003
openml.org/t/359983,adult,AutoGluon,4h8c,8,binary,0.939357,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:50:47,158.1,151.9,0.2,14.0,685327701,,,6.0,,,0.883907,0.939357,0.812007,0.259559
openml.org/t/359983,adult,AutoGluon,4h8c,9,binary,0.934763,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T06:51:31,180.4,173.6,0.2,14.0,685327702,,,6.0,,,0.880631,0.934763,0.80956,0.265121
openml.org/t/189354,airlines,AutoGluon,4h8c,0,binary,0.732644,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T07:28:24,2366.2,2285.1,9.9,14.0,685327693,,,8.0,,,0.675838,0.732644,0.660892,0.598004
openml.org/t/189354,airlines,AutoGluon,4h8c,1,binary,0.733982,auc,aws,0.2.1b20210815,{'_leaderboard_test': True},"dev [https://github.com/truebluejason/automlbenchmark, proxy-select, c849f99]",2021-08-15T07:29:38,2440.7,2356.9,9.5,14.0,685327694,,,7.0,,,0.678155,0.733982,0.663522,0.596998
