id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359989,riccardo,autosklearn2,4h8c,9,binary,0.999675,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:13,14868.5,14413.8,32.1,16.0,2061097856,,,,,0.997,0.999675,0.998,0.0148145
openml.org/t/359986,robert,autosklearn2,4h8c,0,multiclass,-1.35779,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:15,14848.2,14407.1,2.5,8.0,2061097847,,,,,0.526,,0.526844,1.35779
openml.org/t/359986,robert,autosklearn2,4h8c,1,multiclass,-1.38339,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:49,14869.4,14412.4,4.8,5.0,2061097848,,,,,0.502,,0.50255,1.38339
openml.org/t/359986,robert,autosklearn2,4h8c,2,multiclass,-1.41594,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:44,14871.1,14407.9,2.7,8.0,2061097849,,,,,0.525,,0.525561,1.41594
openml.org/t/359986,robert,autosklearn2,4h8c,3,multiclass,-1.43494,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:41,14868.1,14402.1,4.0,10.0,2061097850,,,,,0.509,,0.510044,1.43494
openml.org/t/359986,robert,autosklearn2,4h8c,4,multiclass,-1.37566,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:50,14865.4,14418.0,7.1,8.0,2061097851,,,,,0.521,,0.521277,1.37566
openml.org/t/359986,robert,autosklearn2,4h8c,5,multiclass,-1.39461,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:44,14872.6,14403.9,10.8,9.0,2061097852,,,,,0.5,,0.501228,1.39461
openml.org/t/359986,robert,autosklearn2,4h8c,6,multiclass,-1.33227,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:46,14867.8,14403.1,3.5,9.0,2061097853,,,,,0.532,,0.533247,1.33227
openml.org/t/359986,robert,autosklearn2,4h8c,7,multiclass,-1.3477,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:55,14861.3,14401.8,1.4,7.0,2061097854,,,,,0.543,,0.543866,1.3477
openml.org/t/359986,robert,autosklearn2,4h8c,8,multiclass,-1.41025,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:14,14835.9,14403.0,3.4,7.0,2061097855,,,,,0.507,,0.507827,1.41025
openml.org/t/359986,robert,autosklearn2,4h8c,9,multiclass,-1.37563,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:51,14867.9,14415.0,2.5,7.0,2061097856,,,,,0.532,,0.533061,1.37563
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,0,regression,-7122780.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:11,14473.2,14409.7,0.6,6.0,2061097847,,4687700.0,0.253374,7122780.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,1,regression,-6524980.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:19,14466.2,14401.3,0.6,5.0,2061097848,,4550500.0,0.32544,6524980.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,2,regression,-6001460.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:50,14483.7,14414.5,5.3,9.0,2061097849,,4151070.0,0.336178,6001460.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,3,regression,-6886030.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:14,14463.6,14396.3,3.3,6.0,2061097850,,4723780.0,0.335097,6886030.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,4,regression,-7286820.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:25:36,14503.9,14435.5,3.6,9.0,2061097851,,4878350.0,0.261539,7286820.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,5,regression,-6738260.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:29,14470.7,14401.6,5.1,8.0,2061097852,,4517910.0,0.435089,6738260.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,6,regression,-7082640.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:29,14469.9,14404.5,1.3,8.0,2061097853,,4716680.0,0.266126,7082640.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,7,regression,-7366970.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:35,14470.5,14406.0,1.0,9.0,2061097854,,5195160.0,0.248095,7366970.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,8,regression,-6461120.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:51,14473.6,14408.1,2.2,10.0,2061097855,,4678810.0,0.22415,6461120.0,,,,
openml.org/t/233214,Santander_transaction_value,autosklearn2,4h8c,9,regression,-5775580.0,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:17,14468.4,14401.9,2.5,9.0,2061097856,,4065100.0,0.541142,5775580.0,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,0,regression,-942.872,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:24,14445.2,14396.8,0.9,8.0,2061097847,,530.76,0.826229,942.872,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,1,regression,-1030.16,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:32,14451.8,14403.4,1.0,10.0,2061097848,,615.802,0.799992,1030.16,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,2,regression,-1126.35,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:26,14444.8,14397.1,0.8,9.0,2061097849,,687.664,0.746296,1126.35,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,3,regression,-1174.55,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:29,14449.4,14401.6,1.1,9.0,2061097850,,704.894,0.737537,1174.55,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,4,regression,-1034.47,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:52,14458.9,14411.5,0.7,13.0,2061097851,,600.793,0.790704,1034.47,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,5,regression,-1077.22,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:07,14468.7,14420.8,1.4,11.0,2061097852,,630.347,0.774663,1077.22,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,6,regression,-1029.43,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:25:03,14530.5,14482.5,0.9,10.0,2061097853,,579.284,0.779457,1029.43,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,7,regression,-1116.82,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:54,14455.0,14406.3,1.4,10.0,2061097854,,641.146,0.763567,1116.82,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,8,regression,-1171.32,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:48,14462.6,14414.2,1.0,8.0,2061097855,,687.707,0.715878,1171.32,,,,
openml.org/t/359948,SAT11-HAND-runtime-regression,autosklearn2,4h8c,9,regression,-982.102,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:07,14470.1,14421.1,1.8,9.0,2061097856,,606.041,0.804193,982.102,,,,
openml.org/t/359975,Satellite,autosklearn2,4h8c,0,binary,0.990912,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:51,14450.9,14404.3,1.2,14.0,2061097847,,,,,0.988235,0.990912,0.571429,0.0309294
openml.org/t/359975,Satellite,autosklearn2,4h8c,1,binary,0.996024,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:54,14452.0,14404.9,1.5,15.0,2061097848,,,,,0.994118,0.996024,0.785714,0.0199575
openml.org/t/359975,Satellite,autosklearn2,4h8c,2,binary,0.996592,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:00,14451.0,14405.1,0.4,18.0,2061097849,,,,,0.994118,0.996592,0.856149,0.0153313
openml.org/t/359975,Satellite,autosklearn2,4h8c,3,binary,0.99574,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:57,14450.2,14403.7,1.2,10.0,2061097850,,,,,0.994118,0.99574,0.785714,0.0224581
openml.org/t/359975,Satellite,autosklearn2,4h8c,4,binary,0.99716,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:07,14454.9,14406.6,1.5,26.0,2061097851,,,,,0.994118,0.99716,0.856149,0.0165862
openml.org/t/359975,Satellite,autosklearn2,4h8c,5,binary,0.999253,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:58,14453.5,14407.9,0.6,11.0,2061097852,,,,,0.996078,0.999253,0.875,0.0108017
openml.org/t/359975,Satellite,autosklearn2,4h8c,6,binary,0.998257,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:59,14447.6,14402.2,0.2,10.0,2061097853,,,,,0.992157,0.998257,0.811504,0.017535
openml.org/t/359975,Satellite,autosklearn2,4h8c,7,binary,0.999004,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:23:58,14448.5,14403.8,0.2,11.0,2061097854,,,,,0.998039,0.999004,0.9375,0.0104124
openml.org/t/359975,Satellite,autosklearn2,4h8c,8,binary,0.997759,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:22,14458.6,14411.8,1.0,25.0,2061097855,,,,,0.990196,0.997759,0.6875,0.116907
openml.org/t/359975,Satellite,autosklearn2,4h8c,9,binary,0.976594,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:24:24,14456.3,14412.2,0.1,26.0,2061097856,,,,,0.984314,0.976594,0.869024,0.0485391
openml.org/t/359963,segment,autosklearn2,4h8c,0,multiclass,-0.149107,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:09,14474.2,14420.2,4.0,6.0,2061097847,,,,,0.948052,,0.948052,0.149107
openml.org/t/359963,segment,autosklearn2,4h8c,1,multiclass,-0.142731,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:12,14478.6,14420.9,5.8,8.0,2061097848,,,,,0.952381,,0.952381,0.142731
openml.org/t/359963,segment,autosklearn2,4h8c,2,multiclass,-0.121995,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:13,14465.8,14411.6,3.7,6.0,2061097849,,,,,0.952381,,0.952381,0.121995
openml.org/t/359963,segment,autosklearn2,4h8c,3,multiclass,-0.150606,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:04,14465.7,14414.5,2.9,6.0,2061097850,,,,,0.943723,,0.943723,0.150606
openml.org/t/359963,segment,autosklearn2,4h8c,4,multiclass,-0.110516,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:07,14467.5,14410.1,5.6,8.0,2061097851,,,,,0.95671,,0.95671,0.110516
openml.org/t/359963,segment,autosklearn2,4h8c,5,multiclass,-0.148697,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:10,14462.8,14409.0,3.9,5.0,2061097852,,,,,0.939394,,0.939394,0.148697
openml.org/t/359963,segment,autosklearn2,4h8c,6,multiclass,-0.139234,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:33:58,14456.9,14406.1,2.7,3.0,2061097853,,,,,0.943723,,0.943723,0.139234
openml.org/t/359963,segment,autosklearn2,4h8c,7,multiclass,-0.208363,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:04,14464.2,14408.0,5.0,7.0,2061097854,,,,,0.935065,,0.935065,0.208363
openml.org/t/359963,segment,autosklearn2,4h8c,8,multiclass,-0.131746,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:09,14461.9,14407.1,5.5,7.0,2061097855,,,,,0.952381,,0.952381,0.131746
openml.org/t/359963,segment,autosklearn2,4h8c,9,multiclass,-0.199816,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:18,14470.5,14416.2,4.2,8.0,2061097856,,,,,0.909091,,0.909091,0.199816
openml.org/t/359931,sensory,autosklearn2,4h8c,0,regression,-0.678272,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:33:49,14447.9,14404.1,0.0,5.0,2061097847,,0.537242,-0.0627424,0.678272,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,2,regression,-0.672239,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:48,14498.5,14455.6,0.2,12.0,2061097849,,0.557329,0.221204,0.672239,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,3,regression,-0.668624,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:03,14447.8,14403.4,0.1,5.0,2061097850,,0.531843,0.0410304,0.668624,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,4,regression,-0.669913,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:00,14445.0,14402.0,0.1,7.0,2061097851,,0.561249,0.446994,0.669913,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,5,regression,-0.701829,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:43,14487.5,14443.4,0.2,6.0,2061097852,,0.551851,0.30532,0.701829,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,6,regression,-0.683715,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:24,14458.7,14415.6,0.2,11.0,2061097853,,0.542905,0.259845,0.683715,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,7,regression,-0.710304,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:05,14458.4,14414.8,0.1,8.0,2061097854,,0.578822,0.153732,0.710304,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,8,regression,-0.770207,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:06,14444.1,14401.1,0.1,7.0,2061097855,,0.608524,0.410681,0.770207,,,,
openml.org/t/359931,sensory,autosklearn2,4h8c,9,regression,-0.778612,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:09,14457.2,14413.4,0.2,8.0,2061097856,,0.628972,0.311909,0.778612,,,,
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,0,binary,0.702251,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:27,14741.2,14474.1,77.7,17.0,2061097847,,,,,0.876209,0.702251,0.536415,0.380795
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,1,binary,0.706881,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:43:20,14852.6,14494.5,122.5,22.0,2061097848,,,,,0.877297,0.706881,0.521119,0.366877
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,2,binary,0.704878,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:40:09,14661.0,14437.0,55.6,15.0,2061097849,,,,,0.878426,0.704878,0.506182,0.351041
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,3,binary,0.702031,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:47,14756.6,14465.3,89.2,16.0,2061097850,,,,,0.876782,0.702031,0.527159,0.379631
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,4,binary,0.708766,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:47,14761.0,14472.9,89.4,19.0,2061097851,,,,,0.878656,0.708766,0.506441,0.350361
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,5,binary,0.705097,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:42:12,14784.4,14480.8,96.6,17.0,2061097852,,,,,0.878403,0.705097,0.502762,0.347884
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,6,binary,0.70629,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:51,14764.0,14472.9,90.0,19.0,2061097853,,,,,0.84002,0.70629,0.608798,0.45186
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,7,binary,0.705284,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:41:16,14731.0,14444.8,87.0,16.0,2061097854,,,,,0.877514,0.705284,0.52169,0.36879
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,8,binary,0.707985,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:42:10,14784.2,14467.5,103.4,18.0,2061097855,,,,,0.872823,0.707985,0.551635,0.400819
openml.org/t/359994,sf-police-incidents,autosklearn2,4h8c,9,binary,0.704762,auc,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:42:39,14813.1,14506.9,98.3,22.0,2061097856,,,,,0.852837,0.704762,0.591972,0.435843
openml.org/t/359987,shuttle,autosklearn2,4h8c,0,multiclass,-0.000145057,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:33,14461.4,14404.9,3.7,6.0,2061097847,,,,,1.0,,1.0,0.000145057
openml.org/t/359987,shuttle,autosklearn2,4h8c,1,multiclass,-0.000106276,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:29,14460.5,14406.0,3.5,5.0,2061097848,,,,,1.0,,1.0,0.000106276
openml.org/t/359987,shuttle,autosklearn2,4h8c,2,multiclass,-1.5322e-05,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:33,14457.8,14405.8,1.9,5.0,2061097849,,,,,1.0,,1.0,1.5322e-05
openml.org/t/359987,shuttle,autosklearn2,4h8c,3,multiclass,-0.000612152,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:31,14462.1,14411.1,2.0,3.0,2061097850,,,,,0.999828,,0.857143,0.000612152
openml.org/t/359987,shuttle,autosklearn2,4h8c,4,multiclass,-0.000206232,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:24,14449.8,14400.6,0.6,2.0,2061097851,,,,,0.999828,,0.999969,0.000206232
openml.org/t/359987,shuttle,autosklearn2,4h8c,5,multiclass,-7.46394e-05,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:29,14458.9,14404.8,2.3,4.0,2061097852,,,,,1.0,,1.0,7.46394e-05
openml.org/t/359987,shuttle,autosklearn2,4h8c,6,multiclass,-0.00040398,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:35,14460.1,14404.4,4.0,2.0,2061097853,,,,,0.999828,,0.857143,0.00040398
openml.org/t/359987,shuttle,autosklearn2,4h8c,7,multiclass,-5.16515e-07,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:30,14460.1,14411.2,0.6,2.0,2061097854,,,,,1.0,,1.0,5.16515e-07
openml.org/t/359987,shuttle,autosklearn2,4h8c,8,multiclass,-0.000574347,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:30,14453.4,14404.4,0.6,2.0,2061097855,,,,,0.999828,,0.971429,0.000574347
openml.org/t/359987,shuttle,autosklearn2,4h8c,9,multiclass,-0.000124932,neg_logloss,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:47,14475.2,14413.9,6.8,6.0,2061097856,,,,,1.0,,1.0,0.000124932
openml.org/t/359932,socmob,autosklearn2,4h8c,0,regression,-8.65858,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:37,14454.2,14409.7,0.1,7.0,2061097847,,4.71321,0.883781,8.65858,,,,
openml.org/t/359932,socmob,autosklearn2,4h8c,1,regression,-7.08758,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:27,14452.9,14406.9,0.1,6.0,2061097848,,3.9831,0.948242,7.08758,,,,
openml.org/t/359932,socmob,autosklearn2,4h8c,2,regression,-20.7558,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:43,14461.1,14416.1,0.0,5.0,2061097849,,6.10738,0.66706,20.7558,,,,
openml.org/t/359932,socmob,autosklearn2,4h8c,3,regression,-9.19321,neg_rmse,aws,0.13.0,{'_askl2': True},"dev [https://github.com/Innixma/automlbenchmark, ag-2021_08_22_bool, 29fcd36]",2021-08-24T06:34:29,14452.7,14407.2,0.0,4.0,2061097850,,4.54388,0.93507,9.19321,,,,
