id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359944,abalone,prune,4h8c,0,regression,-2.1074,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:39:04,6908.9,6741.7,80.5,24.0,1619119898,,1.50326,17.0,0.569433,2.1074,,,,
openml.org/t/359944,abalone,prune,4h8c,1,regression,-2.00591,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:40:48,7000.8,6836.7,80.4,24.0,1619119899,,1.36135,16.0,0.618157,2.00591,,,,
openml.org/t/359944,abalone,prune,4h8c,2,regression,-1.99739,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:40:06,6951.2,6814.8,53.3,24.0,1619119900,,1.4505,15.0,0.620454,1.99739,,,,
openml.org/t/359944,abalone,prune,4h8c,3,regression,-2.04299,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:37:26,6786.3,6637.5,71.0,24.0,1619119901,,1.44596,17.0,0.608605,2.04299,,,,
openml.org/t/359944,abalone,prune,4h8c,4,regression,-2.34394,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:42:36,7082.9,6928.4,62.8,24.0,1619119902,,1.578,16.0,0.551939,2.34394,,,,
openml.org/t/359944,abalone,prune,4h8c,5,regression,-2.06277,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:37:50,6804.6,6651.7,72.8,24.0,1619119903,,1.45343,16.0,0.609003,2.06277,,,,
openml.org/t/359944,abalone,prune,4h8c,6,regression,-1.92689,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:40:45,6958.4,6799.6,71.4,24.0,1619119904,,1.36422,16.0,0.603784,1.92689,,,,
openml.org/t/359944,abalone,prune,4h8c,7,regression,-1.89889,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:30:39,6344.2,6192.6,67.9,24.0,1619119905,,1.33692,15.0,0.604381,1.89889,,,,
openml.org/t/359944,abalone,prune,4h8c,8,regression,-2.12646,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:42:34,7046.8,6873.4,82.1,24.0,1619119906,,1.46148,16.0,0.567713,2.12646,,,,
openml.org/t/359944,abalone,prune,4h8c,9,regression,-2.10867,neg_rmse,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:39:29,6862.0,6717.1,68.7,24.0,1619119907,,1.5064,16.0,0.539471,2.10867,,,,
openml.org/t/190411,ada,prune,4h8c,0,binary,0.93596,auc,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:19:24,5648.5,5478.9,79.1,28.0,1619119898,,,20.0,,,0.877108,0.93596,0.807708,0.274148
openml.org/t/190411,ada,prune,4h8c,1,binary,0.937422,auc,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:20:50,5716.6,5537.2,83.9,28.0,1619119899,,,21.0,,,0.872289,0.937422,0.794747,0.273369
openml.org/t/190411,ada,prune,4h8c,2,binary,0.899459,auc,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:16:16,5452.6,5283.1,82.5,28.0,1619119900,,,22.0,,,0.86506,0.899459,0.802947,0.330839
openml.org/t/190411,ada,prune,4h8c,3,binary,0.92065,auc,aws,0.3.1b20210828,"{'presets': 'best_quality', 'ag_args': {'feature_prune_kwargs': {'stop_threshold': 10, 'prune_ratio': 0.05, 'prune_threshold': None, 'n_train_subsample': 50000, 'n_fi_subsample': 5000, 'min_fi_samples': 10000}}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 335536f]",2021-08-28T23:18:53,5576.7,5407.9,79.4,28.0,1619119901,,,21.0,,,0.857831,0.92065,0.759118,0.301045
